x,R
1.3420000000e+00,7.0180688780e-01
1.3430000000e+00,7.0212104222e-01
1.3440000000e+00,7.0243466151e-01
1.3450000000e+00,7.0274774505e-01
1.3460000000e+00,7.0306029219e-01
1.3470000000e+00,7.0337230230e-01
1.3480000000e+00,7.0368377474e-01
1.3490000000e+00,7.0399470887e-01
1.3500000000e+00,7.0430510406e-01
1.3510000000e+00,7.0461495965e-01
1.3520000000e+00,7.0492427502e-01
1.3530000000e+00,7.0523304952e-01
1.3540000000e+00,7.0554128252e-01
1.3550000000e+00,7.0584897336e-01
1.3560000000e+00,7.0615612143e-01
1.3570000000e+00,7.0646272606e-01
1.3580000000e+00,7.0676878663e-01
1.3590000000e+00,7.0707430248e-01
1.3600000000e+00,7.0737927298e-01
1.3610000000e+00,7.0768369749e-01
1.3620000000e+00,7.0798757536e-01
1.3630000000e+00,7.0829090595e-01
1.3640000000e+00,7.0859368862e-01
1.3650000000e+00,7.0889592273e-01
1.3660000000e+00,7.0919760763e-01
1.3670000000e+00,7.0949874267e-01
1.3680000000e+00,7.0979932722e-01
1.3690000000e+00,7.1009936062e-01
1.3700000000e+00,7.1039884225e-01
1.3710000000e+00,7.1069777144e-01
1.3720000000e+00,7.1099614756e-01
1.3730000000e+00,7.1129396995e-01
1.3740000000e+00,7.1159123799e-01
1.3750000000e+00,7.1188795101e-01
1.3760000000e+00,7.1218410837e-01
1.3770000000e+00,7.1247970943e-01
1.3780000000e+00,7.1277475354e-01
1.3790000000e+00,7.1306924005e-01
1.3800000000e+00,7.1336316831e-01
1.3810000000e+00,7.1365653769e-01
1.3820000000e+00,7.1394934752e-01
1.3830000000e+00,7.1424159717e-01
1.3840000000e+00,7.1453328598e-01
1.3850000000e+00,7.1482441330e-01
1.3860000000e+00,7.1511497850e-01
1.3870000000e+00,7.1540498091e-01
1.3880000000e+00,7.1569441990e-01
1.3890000000e+00,7.1598329480e-01
1.3900000000e+00,7.1627160497e-01
1.3910000000e+00,7.1655934977e-01
1.3920000000e+00,7.1684652854e-01
1.3930000000e+00,7.1713314063e-01
1.3940000000e+00,7.1741918538e-01
1.3950000000e+00,7.1770466216e-01
1.3960000000e+00,7.1798957031e-01
1.3970000000e+00,7.1827390918e-01
1.3980000000e+00,7.1855767811e-01
1.3990000000e+00,7.1884087646e-01
1.4000000000e+00,7.1912350357e-01
1.4010000000e+00,7.1940555879e-01
1.4020000000e+00,7.1968704147e-01
1.4030000000e+00,7.1996795096e-01
1.4040000000e+00,7.2024828660e-01
1.4050000000e+00,7.2052804775e-01
1.4060000000e+00,7.2080723374e-01
1.4070000000e+00,7.2108584393e-01
1.4080000000e+00,7.2136387767e-01
1.4090000000e+00,7.2164133429e-01
1.4100000000e+00,7.2191821315e-01
1.4110000000e+00,7.2219451358e-01
1.4120000000e+00,7.2247023495e-01
1.4130000000e+00,7.2274537659e-01
1.4140000000e+00,7.2301993785e-01
1.4150000000e+00,7.2329391807e-01
1.4160000000e+00,7.2356731660e-01
1.4170000000e+00,7.2384013278e-01
1.4180000000e+00,7.2411236597e-01
1.4190000000e+00,7.2438401550e-01
1.4200000000e+00,7.2465508072e-01
1.4210000000e+00,7.2492556097e-01
1.4220000000e+00,7.2519545559e-01
1.4230000000e+00,7.2546476394e-01
1.4240000000e+00,7.2573348536e-01
1.4250000000e+00,7.2600161918e-01
1.4260000000e+00,7.2626916476e-01
1.4270000000e+00,7.2653612143e-01
1.4280000000e+00,7.2680248854e-01
1.4290000000e+00,7.2706826543e-01
1.4300000000e+00,7.2733345145e-01
1.4310000000e+00,7.2759804594e-01
1.4320000000e+00,7.2786204824e-01
1.4330000000e+00,7.2812545769e-01
1.4340000000e+00,7.2838827364e-01
1.4350000000e+00,7.2865049543e-01
1.4360000000e+00,7.2891212240e-01
1.4370000000e+00,7.2917315389e-01
1.4380000000e+00,7.2943358925e-01
1.4390000000e+00,7.2969342781e-01
1.4400000000e+00,7.2995266893e-01
1.4410000000e+00,7.3021131193e-01
1.4420000000e+00,7.3046935617e-01
1.4430000000e+00,7.3072680098e-01
1.4440000000e+00,7.3098364570e-01
1.4450000000e+00,7.3123988968e-01
1.4460000000e+00,7.3149553226e-01
1.4470000000e+00,7.3175057278e-01
1.4480000000e+00,7.3200501058e-01
1.4490000000e+00,7.3225884499e-01
1.4500000000e+00,7.3251207537e-01
1.4510000000e+00,7.3276470105e-01
1.4520000000e+00,7.3301672137e-01
1.4530000000e+00,7.3326813568e-01
1.4540000000e+00,7.3351894330e-01
1.4550000000e+00,7.3376914360e-01
1.4560000000e+00,7.3401873589e-01
1.4570000000e+00,7.3426771953e-01
1.4580000000e+00,7.3451609386e-01
1.4590000000e+00,7.3476385821e-01
1.4600000000e+00,7.3501101192e-01
1.4610000000e+00,7.3525755434e-01
1.4620000000e+00,7.3550348480e-01
1.4630000000e+00,7.3574880265e-01
1.4640000000e+00,7.3599350722e-01
1.4650000000e+00,7.3623759786e-01
1.4660000000e+00,7.3648107390e-01
1.4670000000e+00,7.3672393469e-01
1.4680000000e+00,7.3696617956e-01
1.4690000000e+00,7.3720780785e-01
1.4700000000e+00,7.3744881890e-01
1.4710000000e+00,7.3768921206e-01
1.4720000000e+00,7.3792898665e-01
1.4730000000e+00,7.3816814203e-01
1.4740000000e+00,7.3840667753e-01
1.4750000000e+00,7.3864459250e-01
1.4760000000e+00,7.3888188626e-01
1.4770000000e+00,7.3911855816e-01
1.4780000000e+00,7.3935460754e-01
1.4790000000e+00,7.3959003374e-01
1.4800000000e+00,7.3982483609e-01
1.4810000000e+00,7.4005901395e-01
1.4820000000e+00,7.4029256664e-01
1.4830000000e+00,7.4052549350e-01
1.4840000000e+00,7.4075779389e-01
1.4850000000e+00,7.4098946713e-01
1.4860000000e+00,7.4122051256e-01
1.4870000000e+00,7.4145092953e-01
1.4880000000e+00,7.4168071737e-01
1.4890000000e+00,7.4190987543e-01
1.4900000000e+00,7.4213840304e-01
1.4910000000e+00,7.4236629955e-01
1.4920000000e+00,7.4259356428e-01
1.4930000000e+00,7.4282019659e-01
1.4940000000e+00,7.4304619582e-01
1.4950000000e+00,7.4327156129e-01
1.4960000000e+00,7.4349629236e-01
1.4970000000e+00,7.4372038836e-01
1.4980000000e+00,7.4394384864e-01
1.4990000000e+00,7.4416667252e-01
1.5000000000e+00,7.4438885936e-01
1.5010000000e+00,7.4461040850e-01
1.5020000000e+00,7.4483131926e-01
1.5030000000e+00,7.4505159100e-01
1.5040000000e+00,7.4527122306e-01
1.5050000000e+00,7.4549021477e-01
1.5060000000e+00,7.4570856547e-01
1.5070000000e+00,7.4592627452e-01
1.5080000000e+00,7.4614334124e-01
1.5090000000e+00,7.4635976497e-01
1.5100000000e+00,7.4657554507e-01
1.5110000000e+00,7.4679068086e-01
1.5120000000e+00,7.4700517170e-01
1.5130000000e+00,7.4721901692e-01
1.5140000000e+00,7.4743221587e-01
1.5150000000e+00,7.4764476788e-01
1.5160000000e+00,7.4785667230e-01
1.5170000000e+00,7.4806792846e-01
1.5180000000e+00,7.4827853572e-01
1.5190000000e+00,7.4848849341e-01
1.5200000000e+00,7.4869780088e-01
1.5210000000e+00,7.4890645747e-01
1.5220000000e+00,7.4911446251e-01
1.5230000000e+00,7.4932181536e-01
1.5240000000e+00,7.4952851536e-01
1.5250000000e+00,7.4973456184e-01
1.5260000000e+00,7.4993995416e-01
1.5270000000e+00,7.5014469165e-01
1.5280000000e+00,7.5034877366e-01
1.5290000000e+00,7.5055219953e-01
1.5300000000e+00,7.5075496861e-01
1.5310000000e+00,7.5095708024e-01
1.5320000000e+00,7.5115853376e-01
1.5330000000e+00,7.5135932852e-01
1.5340000000e+00,7.5155946387e-01
1.5350000000e+00,7.5175893914e-01
1.5360000000e+00,7.5195775368e-01
1.5370000000e+00,7.5215590685e-01
1.5380000000e+00,7.5235339797e-01
1.5390000000e+00,7.5255022641e-01
1.5400000000e+00,7.5274639149e-01
1.5410000000e+00,7.5294189258e-01
1.5420000000e+00,7.5313672902e-01
1.5430000000e+00,7.5333090014e-01
1.5440000000e+00,7.5352440531e-01
1.5450000000e+00,7.5371724386e-01
1.5460000000e+00,7.5390941515e-01
1.5470000000e+00,7.5410091851e-01
1.5480000000e+00,7.5429175331e-01
1.5490000000e+00,7.5448191888e-01
1.5500000000e+00,7.5467141457e-01
1.5510000000e+00,7.5486023974e-01
1.5520000000e+00,7.5504839372e-01
1.5530000000e+00,7.5523587588e-01
1.5540000000e+00,7.5542268555e-01
1.5550000000e+00,7.5560882210e-01
1.5560000000e+00,7.5579428486e-01
1.5570000000e+00,7.5597907319e-01
1.5580000000e+00,7.5616318643e-01
1.5590000000e+00,7.5634662395e-01
1.5600000000e+00,7.5652938508e-01
1.5610000000e+00,7.5671146919e-01
1.5620000000e+00,7.5689287561e-01
1.5630000000e+00,7.5707360371e-01
1.5640000000e+00,7.5725365283e-01
1.5650000000e+00,7.5743302234e-01
1.5660000000e+00,7.5761171157e-01
1.5670000000e+00,7.5778971988e-01
1.5680000000e+00,7.5796704664e-01
1.5690000000e+00,7.5814369118e-01
1.5700000000e+00,7.5831965286e-01
1.5710000000e+00,7.5849493105e-01
1.5720000000e+00,7.5866952508e-01
1.5730000000e+00,7.5884343433e-01
1.5740000000e+00,7.5901665814e-01
1.5750000000e+00,7.5918919586e-01
1.5760000000e+00,7.5936104687e-01
1.5770000000e+00,7.5953221050e-01
1.5780000000e+00,7.5970268612e-01
1.5790000000e+00,7.5987247309e-01
1.5800000000e+00,7.6004157076e-01
1.5810000000e+00,7.6020997849e-01
1.5820000000e+00,7.6037769564e-01
1.5830000000e+00,7.6054472157e-01
1.5840000000e+00,7.6071105563e-01
1.5850000000e+00,7.6087669719e-01
1.5860000000e+00,7.6104164561e-01
1.5870000000e+00,7.6120590024e-01
1.5880000000e+00,7.6136946045e-01
1.5890000000e+00,7.6153232560e-01
1.5900000000e+00,7.6169449505e-01
1.5910000000e+00,7.6185596817e-01
1.5920000000e+00,7.6201674430e-01
1.5930000000e+00,7.6217682283e-01
1.5940000000e+00,7.6233620310e-01
1.5950000000e+00,7.6249488449e-01
1.5960000000e+00,7.6265286636e-01
1.5970000000e+00,7.6281014807e-01
1.5980000000e+00,7.6296672899e-01
1.5990000000e+00,7.6312260848e-01
1.6000000000e+00,7.6327778591e-01
1.6010000000e+00,7.6343226065e-01
1.6020000000e+00,7.6358603207e-01
1.6030000000e+00,7.6373909952e-01
1.6040000000e+00,7.6389146239e-01
1.6050000000e+00,7.6404312003e-01
1.6060000000e+00,7.6419407182e-01
1.6070000000e+00,7.6434431713e-01
1.6080000000e+00,7.6449385532e-01
1.6090000000e+00,7.6464268577e-01
1.6100000000e+00,7.6479080784e-01
1.6110000000e+00,7.6493822092e-01
1.6120000000e+00,7.6508492436e-01
1.6130000000e+00,7.6523091756e-01
1.6140000000e+00,7.6537619986e-01
1.6150000000e+00,7.6552077066e-01
1.6160000000e+00,7.6566462933e-01
1.6170000000e+00,7.6580777523e-01
1.6180000000e+00,7.6595020775e-01
1.6190000000e+00,7.6609192627e-01
1.6200000000e+00,7.6623293015e-01
1.6210000000e+00,7.6637321877e-01
1.6220000000e+00,7.6651279152e-01
1.6230000000e+00,7.6665164777e-01
1.6240000000e+00,7.6678978689e-01
1.6250000000e+00,7.6692720828e-01
1.6260000000e+00,7.6706391131e-01
1.6270000000e+00,7.6719989535e-01
1.6280000000e+00,7.6733515980e-01
1.6290000000e+00,7.6746970403e-01
1.6300000000e+00,7.6760352742e-01
1.6310000000e+00,7.6773662937e-01
1.6320000000e+00,7.6786900924e-01
1.6330000000e+00,7.6800066644e-01
1.6340000000e+00,7.6813160033e-01
1.6350000000e+00,7.6826181031e-01
1.6360000000e+00,7.6839129576e-01
1.6370000000e+00,7.6852005608e-01
1.6380000000e+00,7.6864809064e-01
1.6390000000e+00,7.6877539884e-01
1.6400000000e+00,7.6890198006e-01
1.6410000000e+00,7.6902783370e-01
1.6420000000e+00,7.6915295914e-01
1.6430000000e+00,7.6927735578e-01
1.6440000000e+00,7.6940102301e-01
1.6450000000e+00,7.6952396022e-01
1.6460000000e+00,7.6964616680e-01
1.6470000000e+00,7.6976764214e-01
1.6480000000e+00,7.6988838565e-01
1.6490000000e+00,7.7000839672e-01
1.6500000000e+00,7.7012767473e-01
1.6510000000e+00,7.7024621910e-01
1.6520000000e+00,7.7036402922e-01
1.6530000000e+00,7.7048110447e-01
1.6540000000e+00,7.7059744428e-01
1.6550000000e+00,7.7071304802e-01
1.6560000000e+00,7.7082791511e-01
1.6570000000e+00,7.7094204495e-01
1.6580000000e+00,7.7105543693e-01
1.6590000000e+00,7.7116809046e-01
1.6600000000e+00,7.7128000494e-01
1.6610000000e+00,7.7139117979e-01
1.6620000000e+00,7.7150161439e-01
1.6630000000e+00,7.7161130816e-01
1.6640000000e+00,7.7172026051e-01
1.6650000000e+00,7.7182847084e-01
1.6660000000e+00,7.7193593856e-01
1.6670000000e+00,7.7204266308e-01
1.6680000000e+00,7.7214864381e-01
1.6690000000e+00,7.7225388016e-01
1.6700000000e+00,7.7235837154e-01
1.6710000000e+00,7.7246211737e-01
1.6720000000e+00,7.7256511705e-01
1.6730000000e+00,7.7266737001e-01
1.6740000000e+00,7.7276887565e-01
1.6750000000e+00,7.7286963340e-01
1.6760000000e+00,7.7296964267e-01
1.6770000000e+00,7.7306890287e-01
1.6780000000e+00,7.7316741343e-01
1.6790000000e+00,7.7326517376e-01
1.6800000000e+00,7.7336218329e-01
1.6810000000e+00,7.7345844143e-01
1.6820000000e+00,7.7355394761e-01
1.6830000000e+00,7.7364870126e-01
1.6840000000e+00,7.7374270179e-01
1.6850000000e+00,7.7383594863e-01
1.6860000000e+00,7.7392844120e-01
1.6870000000e+00,7.7402017894e-01
1.6880000000e+00,7.7411116126e-01
1.6890000000e+00,7.7420138761e-01
1.6900000000e+00,7.7429085740e-01
1.6910000000e+00,7.7437957007e-01
1.6920000000e+00,7.7446752505e-01
1.6930000000e+00,7.7455472178e-01
1.6940000000e+00,7.7464115968e-01
1.6950000000e+00,7.7472683819e-01
1.6960000000e+00,7.7481175674e-01
1.6970000000e+00,7.7489591478e-01
1.6980000000e+00,7.7497931173e-01
1.6990000000e+00,7.7506194704e-01
1.7000000000e+00,7.7514382015e-01
1.7010000000e+00,7.7522493049e-01
1.7020000000e+00,7.7530527752e-01
1.7030000000e+00,7.7538486066e-01
1.7040000000e+00,7.7546367937e-01
1.7050000000e+00,7.7554173308e-01
1.7060000000e+00,7.7561902125e-01
1.7070000000e+00,7.7569554332e-01
1.7080000000e+00,7.7577129874e-01
1.7090000000e+00,7.7584628696e-01
1.7100000000e+00,7.7592050742e-01
1.7110000000e+00,7.7599395958e-01
1.7120000000e+00,7.7606664289e-01
1.7130000000e+00,7.7613855680e-01
1.7140000000e+00,7.7620970077e-01
1.7150000000e+00,7.7628007425e-01
1.7160000000e+00,7.7634967670e-01
1.7170000000e+00,7.7641850757e-01
1.7180000000e+00,7.7648656632e-01
1.7190000000e+00,7.7655385243e-01
1.7200000000e+00,7.7662036533e-01
1.7210000000e+00,7.7668610450e-01
1.7220000000e+00,7.7675106940e-01
1.7230000000e+00,7.7681525950e-01
1.7240000000e+00,7.7687867425e-01
1.7250000000e+00,7.7694131313e-01
1.7260000000e+00,7.7700317560e-01
1.7270000000e+00,7.7706426114e-01
1.7280000000e+00,7.7712456921e-01
1.7290000000e+00,7.7718409928e-01
1.7300000000e+00,7.7724285083e-01
1.7310000000e+00,7.7730082333e-01
1.7320000000e+00,7.7735801625e-01
1.7330000000e+00,7.7741442907e-01
1.7340000000e+00,7.7747006127e-01
1.7350000000e+00,7.7752491233e-01
1.7360000000e+00,7.7757898173e-01
1.7370000000e+00,7.7763226894e-01
1.7380000000e+00,7.7768477345e-01
1.7390000000e+00,7.7773649475e-01
1.7400000000e+00,7.7778743231e-01
1.7410000000e+00,7.7783758563e-01
1.7420000000e+00,7.7788695419e-01
1.7430000000e+00,7.7793553749e-01
1.7440000000e+00,7.7798333500e-01
1.7450000000e+00,7.7803034622e-01
1.7460000000e+00,7.7807657064e-01
1.7470000000e+00,7.7812200777e-01
1.7480000000e+00,7.7816665708e-01
1.7490000000e+00,7.7821051809e-01
1.7500000000e+00,7.7825359028e-01
1.7510000000e+00,7.7829587316e-01
1.7520000000e+00,7.7833736622e-01
1.7530000000e+00,7.7837806898e-01
1.7540000000e+00,7.7841798092e-01
1.7550000000e+00,7.7845710156e-01
1.7560000000e+00,7.7849543040e-01
1.7570000000e+00,7.7853296695e-01
1.7580000000e+00,7.7856971072e-01
1.7590000000e+00,7.7860566121e-01
1.7600000000e+00,7.7864081794e-01
1.7610000000e+00,7.7867518043e-01
1.7620000000e+00,7.7870874818e-01
1.7630000000e+00,7.7874152071e-01
1.7640000000e+00,7.7877349754e-01
1.7650000000e+00,7.7880467818e-01
1.7660000000e+00,7.7883506216e-01
1.7670000000e+00,7.7886464900e-01
1.7680000000e+00,7.7889343822e-01
1.7690000000e+00,7.7892142934e-01
1.7700000000e+00,7.7894862190e-01
1.7710000000e+00,7.7897501541e-01
1.7720000000e+00,7.7900060940e-01
1.7730000000e+00,7.7902540341e-01
1.7740000000e+00,7.7904939697e-01
1.7750000000e+00,7.7907258961e-01
1.7760000000e+00,7.7909498086e-01
1.7770000000e+00,7.7911657027e-01
1.7780000000e+00,7.7913735736e-01
1.7790000000e+00,7.7915734168e-01
1.7800000000e+00,7.7917652276e-01
1.7810000000e+00,7.7919490016e-01
1.7820000000e+00,7.7921247341e-01
1.7830000000e+00,7.7922924206e-01
1.7840000000e+00,7.7924520565e-01
1.7850000000e+00,7.7926036374e-01
1.7860000000e+00,7.7927471587e-01
1.7870000000e+00,7.7928826160e-01
1.7880000000e+00,7.7930100047e-01
1.7890000000e+00,7.7931293205e-01
1.7900000000e+00,7.7932405589e-01
1.7910000000e+00,7.7933437154e-01
1.7920000000e+00,7.7934387856e-01
1.7930000000e+00,7.7935257653e-01
1.7940000000e+00,7.7936046499e-01
1.7950000000e+00,7.7936754352e-01
1.7960000000e+00,7.7937381168e-01
1.7970000000e+00,7.7937926903e-01
1.7980000000e+00,7.7938391515e-01
1.7990000000e+00,7.7938774961e-01
1.8000000000e+00,7.7939077197e-01
1.8010000000e+00,7.7939298182e-01
1.8020000000e+00,7.7939437873e-01
1.8030000000e+00,7.7939496228e-01
1.8040000000e+00,7.7939473204e-01
1.8050000000e+00,7.7939368760e-01
1.8060000000e+00,7.7939182854e-01
1.8070000000e+00,7.7938915444e-01
1.8080000000e+00,7.7938566490e-01
1.8090000000e+00,7.7938135949e-01
1.8100000000e+00,7.7937623780e-01
1.8110000000e+00,7.7937029944e-01
1.8120000000e+00,7.7936354399e-01
1.8130000000e+00,7.7935597104e-01
1.8140000000e+00,7.7934758020e-01
1.8150000000e+00,7.7933837105e-01
1.8160000000e+00,7.7932834321e-01
1.8170000000e+00,7.7931749627e-01
1.8180000000e+00,7.7930582984e-01
1.8190000000e+00,7.7929334351e-01
1.8200000000e+00,7.7928003691e-01
1.8210000000e+00,7.7926590963e-01
1.8220000000e+00,7.7925096129e-01
1.8230000000e+00,7.7923519150e-01
1.8240000000e+00,7.7921859988e-01
1.8250000000e+00,7.7920118604e-01
1.8260000000e+00,7.7918294960e-01
1.8270000000e+00,7.7916389018e-01
1.8280000000e+00,7.7914400740e-01
1.8290000000e+00,7.7912330088e-01
1.8300000000e+00,7.7910177026e-01
1.8310000000e+00,7.7907941515e-01
1.8320000000e+00,7.7905623519e-01
1.8330000000e+00,7.7903223001e-01
1.8340000000e+00,7.7900739925e-01
1.8350000000e+00,7.7898174252e-01
1.8360000000e+00,7.7895525949e-01
1.8370000000e+00,7.7892794977e-01
1.8380000000e+00,7.7889981302e-01
1.8390000000e+00,7.7887084887e-01
1.8400000000e+00,7.7884105698e-01
1.8410000000e+00,7.7881043698e-01
1.8420000000e+00,7.7877898853e-01
1.8430000000e+00,7.7874671127e-01
1.8440000000e+00,7.7871360486e-01
1.8450000000e+00,7.7867966896e-01
1.8460000000e+00,7.7864490321e-01
1.8470000000e+00,7.7860930729e-01
1.8480000000e+00,7.7857288084e-01
1.8490000000e+00,7.7853562353e-01
1.8500000000e+00,7.7849753503e-01
1.8510000000e+00,7.7845861500e-01
1.8520000000e+00,7.7841886311e-01
1.8530000000e+00,7.7837827904e-01
1.8540000000e+00,7.7833686244e-01
1.8550000000e+00,7.7829461300e-01
1.8560000000e+00,7.7825153040e-01
1.8570000000e+00,7.7820761431e-01
1.8580000000e+00,7.7816286442e-01
1.8590000000e+00,7.7811728040e-01
1.8600000000e+00,7.7807086195e-01
1.8610000000e+00,7.7802360874e-01
1.8620000000e+00,7.7797552047e-01
1.8630000000e+00,7.7792659683e-01
1.8640000000e+00,7.7787683752e-01
1.8650000000e+00,7.7782624222e-01
1.8660000000e+00,7.7777481064e-01
1.8670000000e+00,7.7772254247e-01
1.8680000000e+00,7.7766943743e-01
1.8690000000e+00,7.7761549520e-01
1.8700000000e+00,7.7756071550e-01
1.8710000000e+00,7.7750509804e-01
1.8720000000e+00,7.7744864252e-01
1.8730000000e+00,7.7739134867e-01
1.8740000000e+00,7.7733321619e-01
1.8750000000e+00,7.7727424479e-01
1.8760000000e+00,7.7721443421e-01
1.8770000000e+00,7.7715378416e-01
1.8780000000e+00,7.7709229437e-01
1.8790000000e+00,7.7702996456e-01
1.8800000000e+00,7.7696679446e-01
1.8810000000e+00,7.7690278380e-01
1.8820000000e+00,7.7683793231e-01
1.8830000000e+00,7.7677223972e-01
1.8840000000e+00,7.7670570578e-01
1.8850000000e+00,7.7663833023e-01
1.8860000000e+00,7.7657011280e-01
1.8870000000e+00,7.7650105324e-01
1.8880000000e+00,7.7643115129e-01
1.8890000000e+00,7.7636040671e-01
1.8900000000e+00,7.7628881925e-01
1.8910000000e+00,7.7621638865e-01
1.8920000000e+00,7.7614311467e-01
1.8930000000e+00,7.7606899708e-01
1.8940000000e+00,7.7599403562e-01
1.8950000000e+00,7.7591823007e-01
1.8960000000e+00,7.7584158018e-01
1.8970000000e+00,7.7576408573e-01
1.8980000000e+00,7.7568574649e-01
1.8990000000e+00,7.7560656221e-01
1.9000000000e+00,7.7552653269e-01
1.9010000000e+00,7.7544565770e-01
1.9020000000e+00,7.7536393701e-01
1.9030000000e+00,7.7528137040e-01
1.9040000000e+00,7.7519795767e-01
1.9050000000e+00,7.7511369859e-01
1.9060000000e+00,7.7502859296e-01
1.9070000000e+00,7.7494264056e-01
1.9080000000e+00,7.7485584119e-01
1.9090000000e+00,7.7476819464e-01
1.9100000000e+00,7.7467970071e-01
1.9110000000e+00,7.7459035921e-01
1.9120000000e+00,7.7450016994e-01
1.9130000000e+00,7.7440913269e-01
1.9140000000e+00,7.7431724728e-01
1.9150000000e+00,7.7422451353e-01
1.9160000000e+00,7.7413093123e-01
1.9170000000e+00,7.7403650022e-01
1.9180000000e+00,7.7394122029e-01
1.9190000000e+00,7.7384509129e-01
1.9200000000e+00,7.7374811302e-01
1.9210000000e+00,7.7365028532e-01
1.9220000000e+00,7.7355160801e-01
1.9230000000e+00,7.7345208092e-01
1.9240000000e+00,7.7335170389e-01
1.9250000000e+00,7.7325047675e-01
1.9260000000e+00,7.7314839934e-01
1.9270000000e+00,7.7304547149e-01
1.9280000000e+00,7.7294169306e-01
1.9290000000e+00,7.7283706389e-01
1.9300000000e+00,7.7273158383e-01
1.9310000000e+00,7.7262525272e-01
1.9320000000e+00,7.7251807042e-01
1.9330000000e+00,7.7241003679e-01
1.9340000000e+00,7.7230115169e-01
1.9350000000e+00,7.7219141497e-01
1.9360000000e+00,7.7208082651e-01
1.9370000000e+00,7.7196938616e-01
1.9380000000e+00,7.7185709380e-01
1.9390000000e+00,7.7174394929e-01
1.9400000000e+00,7.7162995252e-01
1.9410000000e+00,7.7151510336e-01
1.9420000000e+00,7.7139940169e-01
1.9430000000e+00,7.7128284739e-01
1.9440000000e+00,7.7116544034e-01
1.9450000000e+00,7.7104718044e-01
1.9460000000e+00,7.7092806758e-01
1.9470000000e+00,7.7080810164e-01
1.9480000000e+00,7.7068728253e-01
1.9490000000e+00,7.7056561014e-01
1.9500000000e+00,7.7044308437e-01
1.9510000000e+00,7.7031970513e-01
1.9520000000e+00,7.7019547233e-01
1.9530000000e+00,7.7007038586e-01
1.9540000000e+00,7.6994444566e-01
1.9550000000e+00,7.6981765162e-01
1.9560000000e+00,7.6969000367e-01
1.9570000000e+00,7.6956150173e-01
1.9580000000e+00,7.6943214572e-01
1.9590000000e+00,7.6930193556e-01
1.9600000000e+00,7.6917087120e-01
1.9610000000e+00,7.6903895255e-01
1.9620000000e+00,7.6890617955e-01
1.9630000000e+00,7.6877255214e-01
1.9640000000e+00,7.6863807025e-01
1.9650000000e+00,7.6850273384e-01
1.9660000000e+00,7.6836654285e-01
1.9670000000e+00,7.6822949721e-01
1.9680000000e+00,7.6809159690e-01
1.9690000000e+00,7.6795284185e-01
1.9700000000e+00,7.6781323203e-01
1.9710000000e+00,7.6767276740e-01
1.9720000000e+00,7.6753144791e-01
1.9730000000e+00,7.6738927354e-01
1.9740000000e+00,7.6724624425e-01
1.9750000000e+00,7.6710236001e-01
1.9760000000e+00,7.6695762079e-01
1.9770000000e+00,7.6681202658e-01
1.9780000000e+00,7.6666557736e-01
1.9790000000e+00,7.6651827310e-01
1.9800000000e+00,7.6637011379e-01
1.9810000000e+00,7.6622109942e-01
1.9820000000e+00,7.6607122998e-01
1.9830000000e+00,7.6592050547e-01
1.9840000000e+00,7.6576892587e-01
1.9850000000e+00,7.6561649120e-01
1.9860000000e+00,7.6546320146e-01
1.9870000000e+00,7.6530905665e-01
1.9880000000e+00,7.6515405677e-01
1.9890000000e+00,7.6499820185e-01
1.9900000000e+00,7.6484149190e-01
1.9910000000e+00,7.6468392693e-01
1.9920000000e+00,7.6452550697e-01
1.9930000000e+00,7.6436623204e-01
1.9940000000e+00,7.6420610216e-01
1.9950000000e+00,7.6404511737e-01
1.9960000000e+00,7.6388327769e-01
1.9970000000e+00,7.6372058318e-01
1.9980000000e+00,7.6355703385e-01
1.9990000000e+00,7.6339262976e-01
2.0000000000e+00,7.6322737095e-01
2.0010000000e+00,7.6306125747e-01
2.0020000000e+00,7.6289428937e-01
2.0030000000e+00,7.6272646670e-01
2.0040000000e+00,7.6255778952e-01
2.0050000000e+00,7.6238825789e-01
2.0060000000e+00,7.6221787187e-01
2.0070000000e+00,7.6204663154e-01
2.0080000000e+00,7.6187453695e-01
2.0090000000e+00,7.6170158818e-01
2.0100000000e+00,7.6152778531e-01
2.0110000000e+00,7.6135312841e-01
2.0120000000e+00,7.6117761757e-01
2.0130000000e+00,7.6100125287e-01
2.0140000000e+00,7.6082403440e-01
2.0150000000e+00,7.6064596225e-01
2.0160000000e+00,7.6046703651e-01
2.0170000000e+00,7.6028725728e-01
2.0180000000e+00,7.6010662467e-01
2.0190000000e+00,7.5992513877e-01
2.0200000000e+00,7.5974279969e-01
2.0210000000e+00,7.5955960754e-01
2.0220000000e+00,7.5937556244e-01
2.0230000000e+00,7.5919066449e-01
2.0240000000e+00,7.5900491383e-01
2.0250000000e+00,7.5881831057e-01
2.0260000000e+00,7.5863085483e-01
2.0270000000e+00,7.5844254675e-01
2.0280000000e+00,7.5825338646e-01
2.0290000000e+00,7.5806337409e-01
2.0300000000e+00,7.5787250978e-01
2.0310000000e+00,7.5768079368e-01
2.0320000000e+00,7.5748822592e-01
2.0330000000e+00,7.5729480666e-01
2.0340000000e+00,7.5710053605e-01
2.0350000000e+00,7.5690541423e-01
2.0360000000e+00,7.5670944138e-01
2.0370000000e+00,7.5651261764e-01
2.0380000000e+00,7.5631494319e-01
2.0390000000e+00,7.5611641818e-01
2.0400000000e+00,7.5591704280e-01
